Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover 
1/22/2003,227,241.9,227,240,240.15,393737,929.38
1/21/2003,224.5,228,222.9,227,226.25,102769,232.24
1/20/2003,224,225.5,222,223.25,223.9,96987,217.05
1/17/2003,220,236,219.5,222,223.7,180136,399.15
1/16/2003,219.9,219.9,217.6,219.25,219.1,65633,143.48
1/15/2003,219.4,223.45,216.05,216.5,217.45,135584,297.88
1/14/2003,218.45,218.5,216.15,218.05,218.05,57997,126.32
1/13/2003,215.75,219.4,215.55,215.55,217.2,59613,129.59
1/10/2003,212.05,217.4,209.9,215.05,214.9,142193,305.28
1/9/2003,214,215.3,211.5,214.45,213.95,152386,325.13
1/8/2003,216.35,217,214.5,214.85,214.95,121544,261.21
1/7/2003,215,218,214.55,217.95,217.65,88901,192.76
1/6/2003,215.4,216,214.1,215.45,214.85,90909,195.47
1/3/2003,215.55,218.5,215,215.05,215.45,34211,74.09
1/2/2003,217,219,214.9,218.75,218.35,31539,68.49
1/1/2003,219.9,219.9,215,215,215.6,18752,40.68
12/31/2002,213.1,219.9,211,219,216.05,130035,278.86
12/30/2002,217.3,217.95,213.1,215,214.2,33827,72.69
12/27/2002,217.3,219.5,217.3,218.05,218.55,207767,453.47
12/26/2002,219.5,219.75,218,218.2,218,33996,74.2
12/24/2002,219.3,220.75,218,218.95,218.45,83455,183.29
12/23/2002,220.75,223,218,218,219.75,87463,192.93
12/20/2002,218.75,222,217.25,220.25,220.45,151988,333.79
12/19/2002,215,218.9,212.8,218.5,218.05,197377,428.28
12/18/2002,216,219.9,212.35,215.25,217.85,267483,580.57
12/17/2002,211,215.9,205.05,215,215.05,222956,472.09
12/16/2002,205,215.55,205,209.9,209.5,345437,726.81
12/13/2002,197,204.8,197,203,202.85,502623,1012.81
12/12/2002,190,197.5,189.2,197,194.05,311628,597.24
12/11/2002,190.25,191.85,187.3,188,188,84652,159.77
12/10/2002,195.1,195.25,188,189.1,190,141389,269.78
12/9/2002,190.25,200,190.25,195.75,196.3,101049,199.64
12/6/2002,200,200.8,195.5,199,198.3,58471,115.25
12/5/2002,196.8,198.9,194.6,198.05,197.85,47359,92.99
12/4/2002,193.4,199,193.4,195.65,195.8,151088,295.21
12/3/2002,195.2,195.5,194,195,195.1,108026,210.54
12/2/2002,195.9,195.9,194.1,195,194.9,73633,143.45
11/29/2002,196,196.5,194.85,195,195.05,123063,240.15
11/28/2002,196.5,196.5,194.75,195.5,195.4,114623,223.82
11/27/2002,196,197.5,194,195.75,195.75,128081,250.68
11/26/2002,197.4,197.4,195,195.7,195.75,68406,133.84
11/25/2002,195.95,200.05,194.55,196,195.45,488654,958.34
11/22/2002,195,196.4,193.05,195.35,195.5,101586,198.29
11/21/2002,194.1,194.1,192.5,193.25,193.5,77988,150.61
11/20/2002,194,195,192,193.95,194.5,50100,96.75
11/18/2002,192.3,194.8,192.25,193.75,193.75,69249,134.18
11/15/2002,192.6,193.05,191.5,192.15,192.75,187023,360.41
11/14/2002,193.05,194.95,189.1,192.95,192.75,132530,255.06
11/13/2002,190,198.4,190,194.25,193.75,122238,236.6
11/12/2002,197.4,199,195.1,198.9,198.15,19643,38.67
11/11/2002,194.8,196.2,194.8,196.2,195.9,28920,56.51
11/8/2002,195.5,196.1,194.2,196,195.1,49075,95.84
11/7/2002,195.05,196,192.9,196,194.9,35542,69.21
11/5/2002,192.95,195,191.25,194,194.75,20320,39.4
11/4/2002,192,193.9,191,192.5,192.2,13910,26.74
11/1/2002,189,194.2,188,189.5,189.85,196187,373.06
10/31/2002,189.55,192.3,188.55,190.4,189.9,95990,182.72
10/30/2002,193.05,195.85,186,188.5,189.05,140307,264.89
10/29/2002,193,197,193,194.95,194.85,55944,109.14
10/28/2002,192.8,196,192.8,194,193.7,138090,268.12
10/25/2002,193,196,191,192.7,192.4,107728,208.41
10/24/2002,194.75,196.4,193.3,194.3,194,233552,455.13
10/23/2002,198.8,199,194.5,195.55,195.2,54674,107.13
10/22/2002,201,201,195.5,195.5,196.45,85600,168.5
10/21/2002,200,200,196,197.15,197.4,151437,298.6
10/18/2002,202.75,202.75,194,194.8,196.1,173293,345.54
10/17/2002,205,207,199,199,199.65,193846,387.73
10/16/2002,208.95,208.95,203.5,203.6,204.3,82658,169.86
10/14/2002,207,209.3,207,208,207.95,63841,132.69
10/11/2002,208,208.5,206.4,206.5,206.7,42270,87.48
10/10/2002,208.5,208.5,205,206,206.35,83125,171.96
10/9/2002,209,209.9,207.55,208.2,208.25,122320,254.85
10/8/2002,208.15,210.75,208.05,209.35,209.1,72413,151.42
10/7/2002,209.5,210.95,208,209,209.1,82004,171.21
10/4/2002,209.55,211.5,207.5,209.65,210.1,74638,156.01
10/3/2002,213,213,208,209.8,209.75,145215,303.64
10/1/2002,216.1,217,211.05,211.5,211.65,45803,97.38
9/30/2002,217,221,211.1,218.85,218.6,65278,140.88
9/27/2002,209,225,209,222,220.8,148191,317.43
9/26/2002,210,212.65,208.35,210,209.5,15418,32.39
9/25/2002,216.95,216.95,209.7,209.9,209.9,56126,118.19
9/24/2002,218.65,218.65,214.35,216.65,216.75,48467,104.95
9/23/2002,220,221,219.1,220,219.9,96244,211.68
9/20/2002,220,221.95,218,220.2,220.1,17198,37.87
9/19/2002,224.7,224.7,220,220,220.1,36995,81.55
9/18/2002,221.05,226,220,222.1,224.85,110382,245.73
9/17/2002,214.2,223.75,214.2,221.5,222.65,65112,142.49
9/16/2002,212.8,217,212.8,216.6,215.9,29124,62.82
9/13/2002,210.75,215.2,210.75,215,214.75,40485,86.64
9/12/2002,212,214.6,210.5,213.05,213.4,29108,62.18
9/11/2002,210,212.9,209.5,212.9,212.6,32720,69.26
9/9/2002,210,211,208.8,210,210.05,19277,40.46
9/6/2002,212,212.2,210.3,210.65,210.65,22439,47.39
9/5/2002,212,213.95,210.25,212,211.9,35771,75.72
9/4/2002,210.15,213.4,209,212.6,212.85,33034,69.85
9/3/2002,210.8,211,209,209.85,210,19562,41.04
9/2/2002,210.9,211,209.65,209.9,209.9,18045,37.94
8/30/2002,209.75,211.5,209.05,209.25,209.55,169890,357.56
8/29/2002,209.25,211.25,208.35,211.2,210.6,22816,47.81
8/28/2002,209,211.4,208.8,209.8,209.85,19162,40.22
8/27/2002,210.5,210.5,209,209.8,209.85,16977,35.59
8/26/2002,211.3,211.3,208,211.2,210.4,31730,66.42
8/23/2002,207.25,210.2,207.25,210.2,209.5,57058,119.46
8/22/2002,210,211,207,208.7,208.95,44443,92.71
8/21/2002,210,210.5,208.1,209.3,209.4,134260,281.18
8/20/2002,212,212,209.75,211.85,211.55,38572,81.34
8/19/2002,210.5,211.95,209.5,211.65,211,49330,103.77
8/16/2002,209.2,211.8,208.25,210,210.3,68272,143.32
8/14/2002,210.1,212.75,207.35,208.25,208.3,23487,48.96
8/13/2002,210,215,209.05,210.65,211.5,32029,67.42
8/12/2002,208.8,210.5,208.75,210,209.8,50422,105.82
8/9/2002,208.1,210.2,208.1,210,210,77051,161.7
8/8/2002,209.15,210.7,208.5,209.65,209.4,37812,79.25
8/7/2002,210.1,211,209.9,210,210.25,32794,68.95
8/6/2002,210.1,211.75,209.25,210.35,210.9,25955,54.65
8/5/2002,212.9,212.9,209.6,210,210,22037,46.35
8/2/2002,210,210.45,208.35,209.75,210,18924,39.65
8/1/2002,213.95,214,207.5,211.55,210.85,50123,106.03
7/31/2002,210,214,209.3,213.4,212.75,56705,120.18
7/30/2002,212.15,212.5,209.65,210,210.15,45439,95.54
7/29/2002,209.5,214.5,209.5,212.7,212.3,44779,95.05
7/26/2002,211.9,213.95,209.3,210.55,211,73714,155.93
7/25/2002,213,213,210.3,212.5,212.75,34361,72.86
7/24/2002,215.45,215.45,209,211,211.05,40471,86.1
7/23/2002,217,219.1,213.1,214.95,214.8,112241,243.82
7/22/2002,219,219,211.25,213.65,214.85,217383,463.11
7/19/2002,209.25,214.95,209,214,214.15,96170,204.45
7/18/2002,212.65,213.6,209.2,211.25,210.7,36652,77.21
7/17/2002,210.25,210.45,207.7,210.25,209.9,75479,157.92
7/16/2002,210.2,212,206.55,210.1,210.7,64718,135.57
7/15/2002,209.5,210.95,209.2,210,210.05,33878,71.13
7/12/2002,211,211,209.05,209.7,209.95,18484,38.82
7/11/2002,211,211,208.5,210.95,210.15,49148,102.95
7/10/2002,210,211,208.65,209.85,210.3,128222,269.05
7/9/2002,212.3,213.5,208,209.9,209.7,86858,181.78
7/8/2002,211.75,216,208.8,210,209.7,66340,139.36
7/5/2002,218.45,218.45,211,214,213.4,46638,99.51
7/4/2002,210.3,218.45,208.35,216.25,217.35,115440,246.24
7/3/2002,210,210,208,209.6,209.85,38226,80.04
7/2/2002,213,213,208.15,209.9,209.65,91140,191.23
7/1/2002,200,213.4,200,213,211.8,173747,364.02
6/28/2002,209.95,210.3,199.75,202,201.55,202772,411.72
6/27/2002,214.05,215,205.8,205.8,206.55,116600,242.87
6/26/2002,215,215,213.5,214.85,214.35,13692,29.36
6/25/2002,215,217.45,213,213.25,213.3,69565,149.28
6/24/2002,218,218,213.6,214,214.6,119995,257.95
6/21/2002,218.55,221.7,217,219.2,219.5,22211,48.73
6/20/2002,219,221.75,216.35,218,218.4,46363,101.03
6/19/2002,218,219.95,218,218.8,218.7,33252,72.71
6/18/2002,220.4,221,218.05,219,218.55,38660,84.65
6/17/2002,220,220,218.6,218.8,219,143953,315.32
6/14/2002,220,220.75,219,219.65,219.85,39506,86.85
6/13/2002,219.15,220.9,218.55,219.75,219.9,81673,179.14
6/12/2002,222.8,222.8,218.65,219.95,219.9,63780,140.29
6/11/2002,225,226,218.65,220.7,220.65,36809,81.23
6/10/2002,221.5,221.5,218.7,220.25,219.9,64129,141.1
6/7/2002,223,223,216.2,217,217.15,108535,236.61
6/6/2002,220.1,225,218,225,222.2,135120,300.1
6/5/2002,225.05,225.05,218.15,222.8,223.4,126610,282.01
6/4/2002,226,231.45,221.2,224.15,224.85,38106,86.57
6/3/2002,231,235,226,226.2,228.45,52425,120.5
5/31/2002,223,232.25,221.5,230,229.4,176617,398.7
5/30/2002,219,225,218.75,223.95,222.5,139473,309.37
5/29/2002,220.55,223.5,219.5,221.75,221.4,90585,200.74
5/28/2002,219.8,223.9,219,220.1,222.15,35132,77.86
5/27/2002,230,230,214.6,219.8,219.8,20628,45.23
5/24/2002,216,219.5,214.6,219,218,53729,116.43
5/23/2002,215,218.9,213.15,214.2,214.2,47595,102.11
5/22/2002,219,220,216.15,218.15,218.35,71693,156.9
5/21/2002,212,231.2,212,225.25,223.6,75771,165.66
5/20/2002,200.55,218.5,200.55,216.75,216.9,27163,58.86
5/17/2002,221.1,221.1,216.05,218,219.05,91996,201.15
5/16/2002,211.3,222.5,211.3,215.1,216.55,159300,345.28
5/15/2002,222,223,221,221.05,221.85,105545,234.28
5/14/2002,219,221.95,218.8,221.95,220.3,22187,48.81
5/13/2002,215.1,222,215.1,219,219.4,21043,46.25
5/10/2002,220.25,222.95,220,221.65,221.85,73878,163.49
5/9/2002,222,222.7,220.5,222.4,221.9,113870,252.26
5/8/2002,222,222.1,219,221,221.15,96566,212.98
5/7/2002,220.75,221.35,216.55,220,220.35,65721,143.56
5/6/2002,217,218.15,216.5,217.8,217.7,68295,148.33
5/3/2002,219,220,215.6,216.95,216.5,130948,283.51
5/2/2002,220.45,221,216.6,217.9,218.3,115411,251.9
4/30/2002,221,221,218.5,220.45,219.6,76341,167.6
4/29/2002,221.2,222.65,218.6,219.25,219.8,164789,362.04
4/26/2002,223.95,225,222.15,223.75,224.25,76480,171.53
4/25/2002,223.1,224.6,220.25,222,222.3,126499,282.02
4/24/2002,226.8,226.8,224,225.1,224.95,26110,58.63
4/23/2002,224,229,223.5,224.7,224.75,57949,130.26
4/22/2002,223,228.4,219.75,222.25,221.75,142306,315.08
4/19/2002,229.8,232,224.2,224.65,226.45,80104,182.48
4/18/2002,225,229,223.7,227.7,227.25,101951,229.49
4/17/2002,227.95,227.95,223.3,224.95,225.05,30150,67.88
4/16/2002,225,230,220.1,223.75,223.95,77520,173.67
4/15/2002,227,229,220.6,221.65,221.5,281517,630.73
4/12/2002,224,224,222.4,222.5,223.2,35285,78.86
4/11/2002,226.2,226.5,222.8,223.95,223.95,201294,450.26
4/10/2002,228.75,230,224.75,226.15,226.95,16144,36.49
4/9/2002,226.5,228,225.25,228,226.05,22023,49.76
4/8/2002,228.5,228.5,224.5,225.45,225.1,23828,53.63
4/5/2002,238.75,238.75,224.15,225.4,224.85,50042,112.63
4/4/2002,228.5,232,224.65,224.75,225.1,65912,149.71
4/3/2002,233.05,233.9,224.4,229.75,228.45,128357,294.53
4/2/2002,235.8,236.5,233.25,234.8,234.85,112307,263.69
4/1/2002,241.5,241.5,230.25,232,233.65,83509,195.95
3/28/2002,237.1,239,235.5,237,236.6,62503,148.23
3/27/2002,228.55,241.4,228.55,238.9,238.5,42827,100.95
3/26/2002,232.6,233.85,229.4,231,230.35,34025,78.78
3/22/2002,236,237,232.45,234.75,233.8,45557,106.4
3/21/2002,234.4,236.8,232.55,234,233.8,22072,51.75
3/20/2002,232.1,237,232.1,235,235.05,33154,78.04
3/19/2002,238,239,234.1,236.1,235.4,35971,84.8
3/18/2002,238,240,232.1,238.95,239.3,42694,101.33
3/15/2002,234.95,236,233.55,234.1,234.95,33543,78.83
3/14/2002,235.9,235.95,232.25,235,234.85,40695,95.44
3/13/2002,229.25,235,229.2,234.55,234.75,86655,202.65
3/12/2002,229.1,233,229.1,230.65,230.75,76830,177.6
3/11/2002,233.1,236.9,231.6,232.75,232.75,26114,60.88
3/8/2002,237.35,238.5,231.3,235,234.45,102427,239.67
3/7/2002,235.7,240,235.3,235.3,236.65,65958,156.5
3/6/2002,236,241,234.05,235,235.15,44240,104.97
3/5/2002,234.1,239.9,234.1,238,237.05,156703,369.4
3/4/2002,240.75,240.75,231,236.1,236.2,58075,136.87
3/1/2002,232,239,231,238,236.5,58519,137.62
2/28/2002,239.1,244.9,229,235.85,233.6,170760,406.79
2/27/2002,236,240.95,233.1,235,236.9,89796,213.13
2/26/2002,241.2,245.8,234.1,236,236.2,107678,256.6
2/25/2002,255,255,240.05,241.1,242.55,89132,219.56
2/22/2002,238.05,248.4,238,244.7,246.9,119642,291.3
2/21/2002,240.85,242.5,235,236.95,236.65,33929,80.54
2/20/2002,235,245,233.5,238,236.3,45199,106.88
2/19/2002,248.5,249.8,235,235,235.2,98278,233.22
2/18/2002,244.7,254.9,239,246,248.45,298846,741.76
2/15/2002,230,237,229,233,233.55,197790,461.07
2/14/2002,228.5,232,227.05,227.05,228.35,54011,123.6
2/13/2002,231.5,232,227.05,229,229.9,31274,72.14
2/12/2002,230.7,234,229.6,232.5,230.9,41637,96.39
2/11/2002,226.95,230,226.05,229.5,228.75,30073,68.91
2/8/2002,227.75,228,220,225,225.05,162488,364.26
2/7/2002,225.1,232,224.4,224.55,226.65,66729,152.37
2/6/2002,222.55,228.95,222.15,226,225.2,170975,383.24
2/5/2002,224,226.95,220,220,222.7,219675,490.81
2/4/2002,226,227.9,224,224.85,225.15,40232,90.62
2/1/2002,226,226,223.65,224.8,224.8,13668,30.71
1/31/2002,224.2,227,220.1,224.5,224.7,46595,104.78
1/30/2002,228,228,224,224.75,224.8,56571,127.15
1/29/2002,230.5,230.95,225.6,227.95,226.6,26046,59.24
1/28/2002,226.1,231.95,226.1,230.55,229.8,10748,24.71
1/25/2002,235,235,228.1,229.1,229.15,25436,58.59
1/24/2002,242.5,243.75,233.1,235.5,234.95,30165,71.99
1/23/2002,241,243,240.1,242.5,242.5,53197,128.81
1/22/2002,238.95,242,237,242,240.7,53554,128.15
1/21/2002,238,243,234.25,236,238.95,54630,129.93
1/18/2002,233.5,238.9,233.5,236.8,237.3,65984,155.36
1/17/2002,229.65,235,227,234,233.05,63836,148.31
1/16/2002,248,249,229,229.5,230.9,63250,148.27
1/15/2002,234,254,232,240.15,239.85,220783,532.69
1/14/2002,226.5,237,226.5,234,233.7,118558,277.42
1/11/2002,225.9,231.5,224,225.65,226.35,82187,187.73
1/10/2002,225,226.5,222,226.45,225.55,70669,158.87
1/9/2002,221.5,225,221.5,224,224.35,43375,97.36
1/8/2002,225,225,220.05,222.15,222.75,58901,131.15
1/7/2002,224,226.35,221.55,224.15,223.95,81273,181.88
1/4/2002,225,228,223.5,223.75,223.95,21331,47.89
1/3/2002,225,227.95,222.2,227.75,226.25,49582,111.41
1/2/2002,224,225.75,223,225,225,62109,139.46
1/1/2002,228,230,222.75,226,225.05,58641,131.95
12/31/2001,219.55,228,219.45,225.35,225.6,37948,84.59
12/28/2001,220.9,221.75,218.1,220.95,220.9,57971,127.69
12/27/2001,219.7,223,219,221.5,221.25,44808,99.05
12/26/2001,219.1,223,219.1,220.2,220.55,52153,114.93
12/24/2001,218,220.8,214,219.75,219.8,31547,68.87
12/21/2001,220,226.9,220,224.9,223.75,89944,199.68
12/20/2001,219.5,224.85,216.5,220.65,222.45,94111,206.07
12/19/2001,220.1,223,218.5,220,219.85,91808,201.87
12/18/2001,224,224.5,220,220.4,221.25,103799,229.83
12/14/2001,228,228,222.5,225,224.8,47178,105.91
12/13/2001,224.5,234.9,219,229,230.75,86537,195.5
12/12/2001,225.2,227.55,223,224.6,224.7,46045,103.49
12/11/2001,230,230,221.1,223.05,224.8,191404,429.96
12/10/2001,230,234.6,228,233,232.15,87836,203.78
12/7/2001,228,236,226.55,232,234.15,182424,420.2
12/6/2001,225,228.7,223.25,227.9,226.95,80664,182.37
12/5/2001,227,227,221.3,223,222.8,59999,133.65
12/4/2001,222,225,221.05,223.05,223.45,45479,101.36
12/3/2001,221,226,218,223.15,224.5,182545,402.55
11/29/2001,228.75,228.75,216.25,218,222.15,278220,612.53
11/28/2001,232,233,221.1,223,224.55,181964,411.35
11/27/2001,226.05,229.75,223,229,228.05,218030,494.09
11/26/2001,227,229.9,224.4,225,227,64560,146.76
11/23/2001,224,225.7,222.8,225.25,225.15,69701,156.57
11/22/2001,226,226,222.5,223,223,88118,197.01
11/21/2001,224,227,224,225,224.65,145920,328.05
11/20/2001,224.7,225.5,222.05,224.65,224.8,107367,240.7
11/19/2001,225,225,220,221.3,222.1,232803,517.22
11/15/2001,224,224,219,223,220.7,122014,268.67
11/14/2001,220.9,224.5,220.1,221,221.6,16370,36.33
11/13/2001,219,220,218,218.65,219.45,86343,189.51
11/12/2001,218.5,220,217.95,219.25,219.65,59743,131.11
11/9/2001,219,220.3,218.05,218.95,219.3,229174,502.04
11/8/2001,218.75,219,215.2,218.9,218.3,51680,112.11
11/7/2001,231.4,231.4,217.25,219.7,219.45,55436,121.15
11/6/2001,221.5,221.9,216.9,218.4,217.75,131302,286.13
11/5/2001,220,222,220,221.2,221.25,80501,178.26
11/2/2001,220,223.4,218.5,223,222.15,85268,188.08
11/1/2001,218,218.5,216.3,217.5,217.85,97300,212.02
10/31/2001,216,218.75,216,218,217.7,71643,156
10/30/2001,216.1,218.95,216.1,217.95,218,69959,152.48
10/29/2001,223.5,224,216.45,217.3,219,127705,281.61
10/25/2001,225,225.8,220.05,221.9,221.75,115263,257.23
10/24/2001,225.2,227.3,224.55,225,225.25,70693,159.65
10/23/2001,225,232,218.35,224.55,224.8,136431,306.29
10/22/2001,230,238,221.15,221.2,223.2,136853,316.84
10/19/2001,223.1,225,222.35,224.05,224.25,58195,130.53
10/18/2001,222.15,227.95,222,224.15,224.25,54421,122
10/17/2001,226.05,229.2,223.25,227,225.25,67661,152.51
10/16/2001,228.95,229.6,225.2,225.2,227.15,15419,35.11
10/15/2001,233,233,225.5,229.2,227.9,33500,76.61
10/12/2001,225,235,225,232,233.25,178334,414.34
10/11/2001,217,222,217,221.8,220.5,66492,145.56
10/10/2001,214,216.75,212.75,215.05,215.95,19322,41.5
10/9/2001,214.5,215.5,213.5,213.75,213.95,25146,53.91
10/8/2001,210,215.25,195,214.3,214.5,37871,80.02
10/5/2001,212.1,215.6,211,213,214.15,26954,57.49
10/4/2001,211.25,213.5,210.35,213.5,212.1,103431,219.12
10/3/2001,210.05,216,209.1,210,210.85,96131,202.35
10/1/2001,216.5,217.7,208.5,211,209.75,112498,239.45
9/28/2001,212.5,219,212.5,216.5,217.1,43916,94.93
9/27/2001,215,217.5,206.25,215,214.65,80479,171.37
9/26/2001,208.7,215.95,202,215,214.75,125562,264.98
9/25/2001,206,219,205,208.7,208.35,61079,126.72
9/24/2001,210.15,212.5,200,202.5,202.4,183386,374.16
9/21/2001,208.25,214,204,211.45,212.8,98581,207.78
9/20/2001,212.95,218.7,206,217.5,216.6,102360,218.62
9/19/2001,206.3,216.3,198.25,213.4,213.45,154458,321.82
9/18/2001,196,212,185.1,212,206.1,146067,285
9/17/2001,205,205,184.1,193,192.8,176881,342.73
9/14/2001,216.5,218.9,201.35,205,203.85,159318,335.14
9/13/2001,222.05,225.8,216,219,219.55,62430,137.23
9/12/2001,225,228.9,216,220,220.05,71873,159.52
9/11/2001,232.05,235.75,232.05,234.5,234.55,53446,125.45
9/10/2001,236.25,236.25,231,233,233.05,17100,39.73
9/7/2001,231,238,231,232,232.1,37295,86.6
9/6/2001,235.3,237.9,234.05,235,235,87171,205.22
9/5/2001,235,235.95,231.5,235,235,45314,106.36
9/4/2001,235.9,238.9,231.15,231.15,232.05,54193,127.03
9/3/2001,238,238,231,235,234.95,32980,77.24
8/31/2001,236,239,233.45,238.5,236.55,53678,126.5
8/30/2001,239,239,233.5,235,234.85,47143,110.75
8/29/2001,234.3,235.95,233.75,235,235.45,40412,94.9
8/28/2001,236,236,234,235,235,82995,195.01
8/27/2001,236.05,236.6,234.5,235.8,234.9,27141,63.79
8/24/2001,235,236.2,233.1,236,235.85,153212,360.61
8/23/2001,234,235.5,230,235,235.1,21387,50.25
8/21/2001,235,237,233.55,234.8,235.1,17038,40.1
8/20/2001,235.5,237,232,235,235.2,49102,115.15
8/17/2001,234.9,240.95,234.9,240,239.3,101665,242.03
8/16/2001,231.9,233.45,231.9,233,233,36637,85.26
8/14/2001,231.05,232.9,231,231.4,231.75,38540,89.3
8/13/2001,228.1,231.5,228.1,230.25,230.75,24547,56.59
8/10/2001,231.2,233.9,229.25,229.45,230,43856,101.22
8/9/2001,231.55,234,226.2,229.95,227.9,34957,80.48
8/8/2001,227.1,236.45,227.1,234.15,235.1,85925,200.37
8/7/2001,231.05,233.8,230.55,232.05,232,22494,52.18
8/6/2001,228.1,234.75,228,234,233.85,34583,80.29
8/3/2001,234.9,237.5,229.05,229.65,231.5,89105,208.15
8/2/2001,240,241,233,233.5,233.5,34322,80.31
8/1/2001,237.5,237.5,230.05,236,236.35,60255,141.43
7/31/2001,232.95,235.8,231.3,235,234.2,128169,299.72
7/30/2001,229.3,233.45,229.3,233.1,232.3,53999,124.89
7/27/2001,230,234,228.1,232.25,232.4,163112,377
7/26/2001,224.5,231.9,224.5,230,229.35,222201,510.34
7/25/2001,225.75,232.9,225.05,231,231.8,126157,291.09
7/24/2001,217.8,227.9,215.05,227.4,226.9,72668,163.7
7/23/2001,223.9,223.9,218.15,218.15,219.15,1042,2.29
7/20/2001,226,227,224.65,225,225,115662,260.97
7/19/2001,224,226.9,222,225,224.35,58013,130.29
7/18/2001,220.05,229,220.05,227,227.25,70355,159.17
7/17/2001,220.3,222.5,220.05,220.25,221.1,30005,66.3
7/16/2001,218,222.75,218,219,219,242804,532.24
7/13/2001,218,222.25,215,216.15,216.6,62401,136.96
7/12/2001,211.25,217,210.05,216,215.45,42562,91.45
7/11/2001,209,212,209,211,211,25540,53.82
7/10/2001,207,209,203.1,208.1,208,21337,44.08
7/9/2001,201,206,200,206,204.75,10791,22.01
7/6/2001,202.1,205.8,202.1,204.7,204,14117,28.79
7/5/2001,205,205.5,202,204,203.8,40349,82.17
7/4/2001,207.95,207.95,199.55,202.6,202.55,52449,105.93
7/3/2001,211.9,214,206.55,207,207.15,700464,1456.61
7/2/2001,214,214.5,212,213,212.65,18656,39.75
6/29/2001,215,215.9,207.85,215.75,209.6,76400,161.76
6/28/2001,214.2,216.2,213,215.75,215.25,29403,63.15
6/27/2001,214.5,217,213,214.5,213.5,54563,116.69
6/26/2001,209,217.95,208,214,215.95,77243,165.48
6/25/2001,218.5,219,209.65,211,210.9,68047,145.09
6/22/2001,220.1,226.5,217.5,220,218.85,106425,234.77
6/21/2001,214.9,224,214.9,220.3,220.85,128907,283.19
6/20/2001,206.9,214,205.8,213.5,213.25,129557,273.2
6/19/2001,200,208.5,199,204.9,204.25,305282,625.56
6/18/2001,215,215,197.1,199.5,198.45,132060,269.35
6/15/2001,216.05,219.9,204,213,214.2,183718,391.52
6/14/2001,227.9,227.9,216.1,217.95,217.8,110836,244.47
6/13/2001,228.5,229,225.1,227,227.3,74574,170.03
6/12/2001,231,231,220,225,227.8,76062,174.44
6/11/2001,230.5,231.9,228,230.95,230.65,37602,86.51
6/8/2001,231,232.5,228.5,231.95,231.5,111938,258.4
6/7/2001,233,233,227.5,230.5,230.05,124201,284
6/6/2001,233,234.7,232.5,234.1,234.1,46199,107.79
6/5/2001,230,233,230,231.35,231.9,81207,188.55
6/4/2001,231.5,233.15,229.3,232.15,232.3,81322,188.15
6/1/2001,231.4,232,229.15,230.9,230.5,40477,93.2
5/31/2001,231.4,231.4,227.55,230.9,229.9,77960,179.1
5/30/2001,235,235.45,228.1,230.45,230.15,179832,415.56
5/29/2001,234,236,232,234.8,235.1,141677,332.2
5/28/2001,230,235,229.5,235,234.35,96718,225.52
5/25/2001,237.3,237.3,230,230.25,230.75,124580,288.77
5/24/2001,238.3,238.9,235.5,236.4,236.4,18794,44.49
5/23/2001,239,239,236.8,238.3,237.35,65397,155.4
5/22/2001,238.65,242.7,235,235.25,235.8,88593,210.02
5/21/2001,240,243.9,233.05,236,237.2,162314,386.99
5/18/2001,238,240,234.1,236.75,235.6,84460,199.98
5/17/2001,239.75,243.45,232.05,236.5,234.4,127320,302.37
5/16/2001,241,244.1,234,235.25,235.65,124001,297.57
5/15/2001,232.1,242.9,226,241,240.75,72954,173.22
5/14/2001,237,241,232.5,240,237.3,78536,185.12
5/11/2001,238,238,233,234.05,233.65,30181,70.85
5/10/2001,240,244.7,235.45,235.8,236.4,107271,256.55
5/9/2001,234.5,240,231,239,237.6,73186,171.57
5/8/2001,236,237,232.1,233,233,42490,99.13
5/7/2001,233.95,238,232.05,237,237.45,59467,140.26
5/4/2001,234.75,234.75,231.15,232,232.2,49826,115.7
5/3/2001,239,240,230.2,235,233.35,43979,102.28
5/2/2001,220.5,237.9,220.5,235.05,236,55990,131.39
4/30/2001,226,235.9,226,230.25,230.4,66257,152.68
4/27/2001,235.5,236,220,233,232.45,51572,120
4/26/2001,238.4,239.95,236.25,238.75,237.9,21959,52.14
4/25/2001,237,239,236.05,237.4,237.2,27245,64.67
4/24/2001,240.15,241.8,236.15,236.25,237.8,129229,309.97
4/23/2001,243,244.9,241.25,243.1,243.35,61322,148.76
4/20/2001,245,245,235.05,242,243.65,153301,371.56
4/19/2001,246,250,236,239.5,239.6,233788,561.78
4/18/2001,247,249.9,243,245.5,245.25,112919,277.93
4/17/2001,236,248,235,247,245.75,130855,317.5
4/16/2001,234.95,241.9,229,237.9,235.65,98129,229.23
4/12/2001,228.05,235,224.1,230.3,231.4,104520,237.48
4/11/2001,225.6,232.5,225,232,230.55,93417,213.01
4/10/2001,225.5,227.9,225,225.6,226,86633,195.88
4/9/2001,227.1,227.25,222,225.8,225.4,51850,116.15
4/6/2001,225,230.5,225,229.75,227.9,45070,102.57
4/4/2001,222.6,226.95,220.15,226.2,225.95,31799,71.25
4/3/2001,221.1,226,219.1,224.9,225.05,86186,193.16
4/2/2001,226.2,226.2,215,224.9,223.15,80742,176.64
3/30/2001,229,231,226.05,228.9,228.35,61899,141.45
